11,350
25.112968,121.52421
24.371439,121.156884
threat_start
24.880612,121.583283,4,30000,3000
24.7882,121.150062,2,60000,1000
24.762573,121.376704,3,20000,5000
24.605523,121.224868,5,15000,3000
24.821791,121.145601,1,50000,1000
25.037493,121.767562,3,70000,2000
24.349762,120.832072,2,25000,2000
24.619885,121.734028,5,10000,3000
24.359579,121.773639,4,80000,1000
24.219944,121.454291,1,40000,2000
24.981621,121.019016,1,100000,1000
threat_end
feasible_start
25.174852,121.853193
25.11003,121.724055
24.727588,121.094703
24.462101,121.902341
24.032242,121.627304
24.193888,120.801766
24.358241,120.79384
24.777978,121.483774
24.865719,120.807081
25.194338,121.870498
24.942252,120.739907
25.022597,121.367102
24.202386,121.522174
24.718234,121.111577
24.341456,120.672783
24.609517,121.126385
24.294914,121.894013
24.925348,120.774881
24.131294,121.416744
24.059251,120.565656
24.810913,120.664042
24.335014,120.573007
24.045514,121.371436
25.214814,121.047658
25.150555,121.151504
25.21917,121.824444
24.204951,121.114748
25.080581,121.876164
24.383047,121.154165
24.920208,121.772603
24.355671,121.141133
24.280559,121.34228
24.983388,121.19833
25.177439,120.731553
25.16229,121.378315
24.798439,121.513432
24.016523,121.393582
24.35079,121.307786
25.182569,120.677456
24.516364,121.592864
24.105804,121.651389
24.679051,121.41244
25.222664,121.376814
24.332286,121.852488
24.956009,121.236674
24.361638,121.141042
24.332732,121.878246
24.473585,120.979469
24.764643,121.410999
25.106545,121.000077
24.798427,121.001666
24.756598,121.071673
24.398557,120.754627
24.158562,121.627899
24.929864,121.474657
24.39615,121.406244
24.564792,121.254053
24.3614,121.198167
24.169204,121.557729
24.750951,121.709183
24.20792,120.820775
25.226454,121.619381
24.84704,121.689804
24.256392,121.730987
24.109184,121.8927
25.240931,121.120883
24.675599,121.006736
24.993011,121.387278
24.272215,121.652026
25.2382,121.772077
25.223114,121.429688
24.604524,121.858238
24.01798,120.913467
24.575357,121.885105
25.092706,121.634405
24.510812,121.517894
24.489221,120.742974
24.543817,121.905525
24.200559,121.600907
25.246961,120.680692
24.45198,121.074413
24.550137,121.863713
24.39383,121.563368
24.613464,120.763417
24.493795,120.852087
24.501536,121.301972
24.090523,120.661807
24.969978,121.413962
24.561082,120.837029
24.027832,120.653178
24.476506,121.177369
24.103379,120.715765
25.260662,121.061341
24.678265,121.764509
25.204967,120.652638
24.579591,120.943195
24.859979,121.767845
25.067792,121.313028
24.006,120.627263
24.421152,121.625191
25.219673,120.689704
24.967689,121.128979
24.318587,121.856371
24.562502,121.275458
24.950107,121.452224
24.8363,120.823479
24.259858,121.613624
24.80753,120.804524
25.190751,121.001792
24.784635,120.837934
25.02922,120.882252
24.214388,121.047659
25.044055,120.826043
24.496146,121.019139
24.938584,120.71263
24.991626,121.683084
24.211763,121.036056
24.019077,121.527125
24.557385,120.830455
24.231959,121.867199
24.843044,121.133722
25.150838,121.009687
24.959837,121.181418
25.080506,121.17504
24.396429,121.840136
24.540005,120.614597
25.148867,120.6091
24.727624,120.891847
24.442084,121.49105
24.31011,121.561588
24.981954,121.846605
24.557985,121.887045
24.881586,121.265493
24.689777,120.778772
25.218388,120.736689
24.109438,121.329133
24.295197,120.923858
24.743577,121.160985
25.062489,121.595064
24.305681,120.684583
24.969963,121.686417
24.734099,121.186352
25.171589,121.278179
24.318145,121.815738
24.322959,120.745051
24.255656,121.064964
24.162505,121.629193
24.070045,120.858566
24.001251,121.35147
24.960163,121.047712
24.409179,121.44853
24.862734,121.491726
24.999367,121.013391
25.19921,121.173207
24.946345,121.810814
25.062478,121.169339
24.679003,121.797623
24.793351,121.015218
24.849169,121.387193
25.234075,121.870492
24.145146,121.858992
24.742319,121.636033
24.041236,120.910131
24.453075,121.853809
24.001486,120.941111
25.172105,121.048738
25.179234,120.940212
24.354466,120.573422
24.879245,121.044877
24.321158,120.873903
24.247393,120.623286
24.079106,120.810624
24.732792,121.734286
25.136402,121.094253
24.913549,120.998669
24.207439,121.606593
24.210591,121.459463
24.676639,121.871738
24.905631,121.588477
24.777625,120.599293
24.297771,121.505683
24.980821,121.361889
25.075449,121.524842
24.708298,121.649457
24.580551,121.756782
24.349813,121.269871
24.002326,121.036276
24.355683,120.73815
24.328486,121.400989
24.30643,121.845204
25.253758,121.890829
24.745392,121.630253
25.01619,120.826785
24.99347,121.187465
25.225032,120.630658
24.480531,120.78996
24.680666,121.22831
24.238133,120.980742
24.029795,120.598299
24.767426,121.488331
24.93156,120.746519
24.263391,120.873307
24.816766,120.884379
24.983406,121.510639
25.023479,121.767
25.178358,120.963399
24.91852,120.722006
24.768629,121.90059
25.041864,121.056345
24.128809,121.747457
24.700197,120.664569
25.240095,121.701684
25.106062,121.086599
25.09901,121.547772
24.673521,121.227445
25.137935,121.126842
24.115587,121.353681
24.969402,121.616406
24.95478,120.877841
24.281671,121.239819
24.782289,121.575484
25.080565,121.628888
24.431649,121.782556
23.994633,121.477612
24.923143,121.686354
24.432056,121.636293
25.095443,120.746078
25.229127,120.833449
25.044765,121.025164
24.558299,121.625779
24.413813,120.741552
24.812393,120.891373
24.274572,121.101272
24.341375,121.260654
24.284243,121.548647
24.24231,121.674711
24.487236,121.39743
24.354897,121.174386
24.576982,121.044862
24.409599,120.934932
25.20495,121.620092
25.009801,121.588795
24.791807,121.651721
24.215732,120.636535
24.170795,120.853881
25.014502,121.006143
24.245279,120.823551
24.234144,120.989061
25.003937,121.544065
24.942627,121.315009
24.305588,121.195732
24.360768,120.888424
24.837319,121.188768
24.93964,120.655038
24.724242,121.050856
24.257352,121.648182
25.183009,121.436684
25.140614,121.760363
24.374684,120.717495
24.978676,121.148593
24.026972,121.511838
24.860305,120.894523
24.961402,121.422668
24.01797,121.072669
24.042897,121.488377
25.214303,121.557517
25.018104,120.9683
24.517494,120.65265
24.66968,121.768488
24.539896,121.662299
24.447175,121.240415
24.839799,121.199805
24.357709,120.851033
24.874696,121.344593
24.931839,121.265483
25.032903,121.688211
24.977253,121.469885
24.896886,121.563188
24.204734,121.343905
24.939009,121.677603
24.621929,121.81453
25.023916,120.895375
24.479783,120.682421
24.678782,121.410522
24.119199,121.125256
24.059576,121.523431
24.594876,121.17333
24.026285,120.64272
24.540334,120.968455
24.113968,121.03904
24.1016,120.791412
24.053256,121.746048
24.841906,120.944315
24.180695,120.615331
24.671788,121.803879
24.876666,121.324729
25.140129,121.43284
24.62954,121.497982
24.379824,120.586796
24.18183,120.669433
24.445376,121.385028
25.093446,121.03404
24.117185,121.412868
24.692587,121.568091
24.481361,121.355935
25.043425,121.555949
24.508205,120.616682
25.258352,121.776523
24.350716,121.658582
24.14527,121.290588
24.855181,121.303005
24.263944,121.257544
24.271213,120.797298
24.803756,120.852557
24.837083,121.073991
24.470074,121.113789
25.005244,121.892161
24.720798,121.184395
24.919604,121.248897
24.314133,121.393106
24.742424,121.164848
24.16729,121.053738
24.520267,121.380501
24.603481,120.711679
24.594102,121.517696
24.464763,120.729871
24.508229,120.873074
23.993212,120.70168
24.237313,120.778455
25.176304,120.931686
24.169445,121.298307
24.040171,121.726676
24.579797,121.016431
24.430106,121.196835
25.254312,121.121501
24.144729,121.612889
24.345473,120.607629
24.833645,120.990849
25.084648,121.122818
25.164106,121.803568
25.199206,120.678944
24.716603,121.026704
24.412132,121.157401
24.698448,121.535233
25.224347,121.510268
24.876203,121.875918
24.692389,121.042777
24.987871,121.0291
24.893593,121.023409
24.556324,121.58863
feasible_end
24.354666,121.89699
24.88017,121.467946
24.744824,121.846036
25.199712,121.508286
25.183127,121.34341
24.401656,120.626674
24.147764,121.175296
24.002148,121.201018
24.093363,121.57603
24.365705,121.896238
24.837327,120.628587
24.58387,120.835621
24.521959,121.61012
24.754463,120.707102
25.115563,121.600365
25.216283,120.857071
24.105654,121.878645
24.586769,120.564574
24.859715,120.90019
24.417657,120.987913
24.829095,120.744353
24.581289,121.301645
24.383807,121.353554
24.262163,121.826192
24.457139,121.210004
25.221146,121.242359
24.239984,121.400319
24.961283,121.289208
24.180529,121.06134
24.495071,121.409472
24.387443,121.62608
24.784478,120.789765
24.554083,121.152075
24.870314,120.807491
24.247567,120.993712
24.253628,121.519761
24.248551,121.027004
25.195358,120.669991
24.645672,120.836606
24.750353,120.819822
24.197684,121.783925
24.329622,121.723958
25.024129,121.643495
25.254753,120.749161
24.923555,121.067455
24.013151,120.680189
25.108749,121.223317
25.135699,121.901701
24.921823,121.341931
25.238388,121.2922
24.629587,120.882282
24.563576,121.603825
25.126356,121.655263
24.596725,121.476507
24.21751,121.270849
24.478112,121.125034
24.903553,121.6104
24.456033,121.544195
25.176954,120.810919
24.257349,121.535356
24.25103,121.462072
24.3619,121.460782
25.033313,120.92573
24.490869,121.091781
24.09263,121.617991
24.53966,121.820249
25.255168,120.576213
25.258327,121.817968
25.147852,121.530469
24.84225,120.654052
24.557489,121.167452
24.433349,121.8255
24.275807,121.133044
25.144536,120.920235
24.074821,121.707726
24.593884,121.18201
25.134827,121.616217
24.462357,121.890948
24.534537,121.360374
24.284736,120.58001
24.504581,120.917648
25.237862,121.172031
25.167326,121.587707
24.69887,121.288646
25.11224,120.865745
25.212468,121.268751
24.772535,120.920587
24.422025,120.756389
24.484164,121.850078
25.111557,121.518602
25.238545,120.630138
24.336976,121.410998
24.913595,121.570285
24.927005,121.308639
24.596063,121.286925
24.027839,120.932671
24.354992,121.086939
24.530909,121.49013
24.852405,120.67652
